"region","region_jpn","type","int_country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Santa Duc","ドメーヌ・サンタ・デュック","1999","10500","Gigondas Cuvée Prestige des Hautes Garrigues","ジゴンダス・キュヴェ・プレステージュ・デ・オート・ガリグ","931","14","51"
"Languedoc","ラングドック地方","5","1","Prieuré de Saint-Jean de Bébian","シラー25％＋グルナッシュ25％＋ムールヴェードル25％","1994","10500","Coteaux du Languedoc ","コトー・デュ・ラングドック","932","26","1"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Louis Jadot","ルイ・ジャド","1999","10800","Beaune 1er Cru Clos des Avaux","ボーヌ・プルミエ・クリュ・クロ・デ・ザヴォー","933","11","316"
"Bourgogne","ブルゴーニュ地方","3","1","Dom. Jean François Coche-Dury","ドメーヌ・ジャン・フランソワ・コシュ・デュリ","2010","18000","Bourgogne Aligote","ブルゴーニュ・アリゴテ","934","11","700"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン特級）","5","1","Gérard et Dominique Bécot","ジェラール・エ・ドミニク・ベコ","1999","11550","Ch. la Gomerie","シャトー・ラ・ゴムリー","939","9","11"
"Bourgogne","ブルゴーニュ地方","3","1","Dom. Comte Georges de Vogüé","ドメーヌ・コント・ジョルジュ・ド・ヴォギュエ","2011","42000","Bourgogne Chardonnay","ブルゴーニュ・シャルドネ","941","11","700"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Au Pied du Mont Chauve","ドメーヌ・オゥ・ピエ・デュ・モン・ショーヴ","2011","6800","Saint-Aubin 1er Cru le Cuvée D","サン・トーバン・プルミエ・クリュ・ル・シャルモワ・キュヴェ・デー","942","11","339"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Au Pied du Mont Chauve","ドメーヌ・オゥ・ピエ・デュ・モン・ショーヴ","2011","18800","Puligny-Montrachet 1er Cru les Demoiselles","ピュリニー・モンラッシェ・プルミエ・クリュ・レ・ドモワゼル","943","11","324"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Au Pied du Mont Chauve","ドメーヌ・オゥ・ピエ・デュ・モン・ショーヴ","2011","17800","Corton Charlemagne Grand Cru","コルトン・シャルルマーニュ・グラン・クリュ","944","11","302"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Marie et François Giraud","ドメーヌ・マリー・エ・フランソワ・ジロー","2011","12000","Châteauneuf-du-Pape Cuvée Grenaches de Pierre","シャトーヌッフ・デュ・パプ・キュヴェ・グルナッシュ・ドゥ・ピエール","945","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Marie et François Giraud","ドメーヌ・マリー・エ・フランソワ・ジロー","2011","7350","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","946","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Marie et François Giraud","ドメーヌ・マリー・エ・フランソワ・ジロー","2011","11550","Châteauneuf-du-Pape les Gallimardes","シャトーヌッフ・デュ・パプ・レ・ガイマルデ","947","14","50"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Ramonet","ドメーヌ・ラモネ","2011","9450","Saint-Aubin 1er Cru le Charmois","サン・トーバン・プルミエ・クリュ・ル・シャルモワ","948","11","339"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","3","1","Dom. Huet","ドメーヌ・ユエ","2011","7350","Vouvray le Mont Sec","ヴーヴレ・ル・モン・セック","949","8","204"
"Provence","プロヴァンス地方","3","1","Dom. Clos Saint-Vincent","ドメーヌ・クロ・サン・ヴァンサン","2012","7800","Bellet le Clos","ベレ・ル・クロ","950","16","1"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Pierre Usseglio","ドメーヌ・ピエール・ユセリオ","2004","16800","Châteauneuf-du-Pape Cuvée de Mon Aieul","シャトーヌッフ・デュ・パプ・キュヴェ・ドゥ・モン・アイウル","952","14","50"
"Champagne / Valée de la Marne","シャンパーニュ地方 / ヴァレ・ド・ラ・マルヌ地区","1","1","Aÿ","アイ","2000","15750","Roger Brun Grand Cru Extra Brut Réserve Familiale","ロジェ・ブルン・グラン・クリュ・エクストラ・ブリュット・レゼルヴ・ファミリアル","953","1","2"
"Bordeaux / Pomerol","ボルドー地方 / ポムロル地区","5","1","","","2008","15750","Ch.  l'Evangile","シャトー・レヴァンジル","954","9","12"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン特別級）","5","1","G.F.A.Valette","G.F.A. ","2008","15800","Ch. Troplong-Mondot","シャトー・トロロン・モンド","955","9","11"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第４級）","5","1","Famille Maroteaux","ファミーユ・マロトー","2008","7350","Ch. Branaire Ducru","シャトー・ブラネール・デュクリュ","956","9","3"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第４級）","5","1","Famille Maroteaux","ファミーユ・マロトー","2009","9450","Ch. Branaire Ducru","シャトー・ブラネール・デュクリュ","957","9","3"
"Bordeaux / Médoc / Haut Médoc","ボルドー地方 / メドック地区 / オー・メドック（ブルジョワ級）","5","1","Jean Gautreau","ジャン・ゴトゥロ","2010","7800","Ch. Sociando-Mallet","シャトー・ソシアンド・マレ","958","9","6"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン第１特別A級）","5","1","Héritiers Fourcaud-Laussac","エリティエ・フルコー・ローサック","2008","48000","Ch. Cheval Blanc","シャトー・シュヴァル・ブラン","959","9","11"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第２級）","5","1","G.F.A. des Château Langoa et Léoville Barton","G.F.A. デ・シャトー・ランゴア・エ・レオヴィル・バルトン","2010","16800","Ch. Léoville Barton","シャトー・レオヴィル・バルトン","960","9","3"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第２級）","5","1","Jean-Hubert Delon & Geneviève d'Alton","ジャン・ユベール・ドゥロン＆ジュヌヴィエーヴ・ダルトン","2007","18800","Ch. Léoville Las Cases","シャトー・レオヴィル・ラス・カズ","962","9","3"
"Toscana","トスカーナ州","5","5","Agricola Pakravan-Papi","アグリコラ・パクラヴァン・パピ","2010","4800","I.G.T. Toscana Rosso Delle Prunicce","I.G.T. トスカーナ・ロッソ・デル・プルニッチェ","963","20","6"
"Basilicata","バジリカータ州","5","5","Consorzio Viticoltori Associati del Vulture","コンソルツィオ・ヴィティコルトーリ・アッソチャーティ・デル・ヴルトゥレ","2010","3950","I.G.T. Basilicata","I.G.T. バジリカータ","964","20","0"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Newman","ドメーヌ・ニューマン","2010","8400","Pommard Vieille Vigne","ポマール・ヴィエーユ・ヴィーニュ","965","11","317"
"Bourgogne / Côte Chalonnaise","ブルゴーニュ地方 / コート・シャロネーズ地区","5","1","Dom. Michel Sarrazin","ドメーヌ・ミシェル・サラザン","2011","6800","Givry 1er Cru Vieilles Vignes","ジヴリー･プルミエ・クリュ・ヴィエーユ・ヴィーニュ","966","11","405"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Bizard","シャトー・ビザール","2011","5950","Grignan les Adhémar Cuvée Serre de Courrent","グリニャン・レ・ザデマール・キュヴェ・セル・ド・クレン","967","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Sang des Cailloux","ドメーヌ・サン・デ・カイユ","2009","5250","Vacqueyras Cuvée Azalais","ヴァケラス・キュヴェ・アザライス","968","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Sang des Cailloux","ドメーヌ・サン・デ・カイユ","2009","5950","Vacqueyras Cuvée de Lopy","ヴァケラス・キュヴェ・デ・ロピー","969","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2006","8400","Châteauneuf-du-Pape  Trés Vieilles Vignes","シャトーヌッフ・デュ・パプ・トレ・ヴィエーユ・ヴィーニュ","970","14","50"
"Languedoc","ラングドック地方","5","1","Ch. de Cazeneuve ","シャトー・ド・カズヌーヴ","2009","5950","Coteaux du Languedoc Pic Saint-Loup Cuvée Roc des Mates","コトー・デュ・ラングドック・ピック・サン・ルー・キュヴェ・ロック・デ・マット","971","26","1"
"Languedoc","ラングドック地方","5","1","Dom. Sainte Eugenie","ドメーヌ・サント・ユジェニー","2012","4860","Vins de Pays D'Hauterive le Clos","ヴァン・ド・ペイ・ドートリヴ・レ・クロ","972","26","1"
"Provence","プロヴァンス地方","5","1","Dom. de la Bégude","ドメーヌ・ドゥ・ラ・ベギュード","2010","7350","Bandol ","バンドール","973","16","1"
"Provence","プロヴァンス地方","5","1","Dom. la Bastide Blanche","ドメーヌ・ラ・バスティッド・ブランシュ","2008","6800","Bandol Cuvée Fontaneou","バンドール・キュヴェ・フォンタネオ","974","16","1"
"Provence","プロヴァンス地方","5","1","Dom. Hauvette","ドメーヌ・オヴェット","2006","6800","les Baux de Provence Cuvée Cornaline","レ・ボー・ドゥ・プロヴァンス・キュヴェ・コルナリーヌ","975","16","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","78000","Musigny Grand Cru ","ミュジニー・グラン・クリュ","976","11","222"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","78000","Musigny Grand Cru ","ミュジニー・グラン・クリュ","977","11","222"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","52500","Bonnes-Mares Grand Cru","ボンヌ・マール・グラン・クリュ","978","11","221"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","52500","Bonnes-Mares Grand Cru","ボンヌ・マール・グラン・クリュ","979","11","221"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","58000","Chambolle-Musigny 1er Cru les Amoureuses","シャンボール・ミュジニー・プルミエ・クリュ・レ・ザムルース","980","11","220"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","58000","Chambolle-Musigny 1er Cru les Amoureuses","シャンボール・ミュジニー・プルミエ・クリュ・レ・ザムルース","981","11","220"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","31500","Chambolle-Musigny 1er Cru les Fuées","シャンボール・ミュジニー・プルミエ・レ・フュエ","982","11","220"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","31500","Chambolle-Musigny 1er Cru les Fuées","シャンボール・ミュジニー・プルミエ・レ・フュエ","983","11","220"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","25000","Chambolle-Musigny ","シャンボール・ミュジニー","984","11","219"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","25000","Chambolle-Musigny ","シャンボール・ミュジニー","985","11","219"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Jean Grivot","ドメーヌ・ジャン・グリヴォ","2001","23100","Vosne-Romanée 1er Cru les Beaumont","ヴォーヌ・ロマネ・プルミエ・クリュ・レ・ボーモン","986","11","229"
